rewire_id,label_pred
sexism2022_english-1087,sexist
sexism2022_english-11330,not sexist
sexism2022_english-13709,not sexist
sexism2022_english-3741,sexist
sexism2022_english-14376,sexist
sexism2022_english-1236,not sexist
sexism2022_english-14421,not sexist
sexism2022_english-18275,sexist
sexism2022_english-18278,not sexist
sexism2022_english-16120,not sexist
sexism2022_english-5040,not sexist
sexism2022_english-1465,not sexist
sexism2022_english-9147,not sexist
sexism2022_english-12891,not sexist
sexism2022_english-18771,not sexist
sexism2022_english-9828,not sexist
sexism2022_english-15339,not sexist
sexism2022_english-16895,not sexist
sexism2022_english-19264,not sexist
sexism2022_english-2800,not sexist
sexism2022_english-6669,sexist
sexism2022_english-18658,not sexist
sexism2022_english-15871,not sexist
sexism2022_english-4332,sexist
sexism2022_english-4765,not sexist
sexism2022_english-17962,not sexist
sexism2022_english-18973,not sexist
sexism2022_english-11876,sexist
sexism2022_english-5358,not sexist
sexism2022_english-10150,not sexist
sexism2022_english-14831,not sexist
sexism2022_english-543,not sexist
sexism2022_english-8109,sexist
sexism2022_english-13180,not sexist
sexism2022_english-5778,sexist
sexism2022_english-286,sexist
sexism2022_english-14315,not sexist
sexism2022_english-5135,not sexist
sexism2022_english-5602,not sexist
sexism2022_english-6203,sexist
sexism2022_english-5433,sexist
sexism2022_english-18778,not sexist
sexism2022_english-4114,not sexist
sexism2022_english-16412,sexist
sexism2022_english-7578,not sexist
sexism2022_english-5664,not sexist
sexism2022_english-10520,not sexist
sexism2022_english-4932,not sexist
sexism2022_english-3238,not sexist
sexism2022_english-141,not sexist
sexism2022_english-13229,not sexist
sexism2022_english-8485,sexist
sexism2022_english-17695,not sexist
sexism2022_english-1939,sexist
sexism2022_english-9421,not sexist
sexism2022_english-17062,not sexist
sexism2022_english-11108,not sexist
sexism2022_english-6767,not sexist
sexism2022_english-937,not sexist
sexism2022_english-12752,sexist
sexism2022_english-18330,sexist
sexism2022_english-18250,not sexist
sexism2022_english-9658,sexist
sexism2022_english-2946,not sexist
sexism2022_english-16855,not sexist
sexism2022_english-3182,sexist
sexism2022_english-15288,sexist
sexism2022_english-4132,sexist
sexism2022_english-17980,not sexist
sexism2022_english-13113,not sexist
sexism2022_english-1393,not sexist
sexism2022_english-16221,sexist
sexism2022_english-10602,not sexist
sexism2022_english-16525,sexist
sexism2022_english-4497,not sexist
sexism2022_english-8570,sexist
sexism2022_english-14611,not sexist
sexism2022_english-3292,not sexist
sexism2022_english-8334,not sexist
sexism2022_english-4060,not sexist
sexism2022_english-19944,not sexist
sexism2022_english-11652,not sexist
sexism2022_english-8410,not sexist
sexism2022_english-6283,sexist
sexism2022_english-14819,not sexist
sexism2022_english-17347,sexist
sexism2022_english-5623,not sexist
sexism2022_english-13876,not sexist
sexism2022_english-8519,sexist
sexism2022_english-1603,not sexist
sexism2022_english-8675,sexist
sexism2022_english-6742,not sexist
sexism2022_english-8721,sexist
sexism2022_english-13146,not sexist
sexism2022_english-8586,not sexist
sexism2022_english-12104,not sexist
sexism2022_english-6381,not sexist
sexism2022_english-5202,not sexist
sexism2022_english-145,not sexist
sexism2022_english-9611,not sexist
sexism2022_english-10152,not sexist
sexism2022_english-6385,not sexist
sexism2022_english-9821,sexist
sexism2022_english-6658,not sexist
sexism2022_english-4739,not sexist
sexism2022_english-5543,sexist
sexism2022_english-6181,not sexist
sexism2022_english-7419,not sexist
sexism2022_english-530,not sexist
sexism2022_english-15578,not sexist
sexism2022_english-3762,not sexist
sexism2022_english-17460,not sexist
sexism2022_english-7249,not sexist
sexism2022_english-11714,not sexist
sexism2022_english-5679,not sexist
sexism2022_english-19755,not sexist
sexism2022_english-17238,not sexist
sexism2022_english-3356,not sexist
sexism2022_english-13603,not sexist
sexism2022_english-17938,sexist
sexism2022_english-15803,not sexist
sexism2022_english-12556,not sexist
sexism2022_english-5298,not sexist
sexism2022_english-1998,sexist
sexism2022_english-3499,sexist
sexism2022_english-8122,not sexist
sexism2022_english-11197,not sexist
sexism2022_english-6360,not sexist
sexism2022_english-13067,not sexist
sexism2022_english-14756,not sexist
sexism2022_english-15370,not sexist
sexism2022_english-3378,not sexist
sexism2022_english-15094,not sexist
sexism2022_english-17827,not sexist
sexism2022_english-10445,not sexist
sexism2022_english-12664,sexist
sexism2022_english-15346,not sexist
sexism2022_english-4707,sexist
sexism2022_english-7638,not sexist
sexism2022_english-19295,not sexist
sexism2022_english-18445,not sexist
sexism2022_english-13863,not sexist
sexism2022_english-11142,sexist
sexism2022_english-10962,not sexist
sexism2022_english-4488,not sexist
sexism2022_english-15112,not sexist
sexism2022_english-707,not sexist
sexism2022_english-3138,not sexist
sexism2022_english-18796,not sexist
sexism2022_english-1290,sexist
sexism2022_english-2430,sexist
sexism2022_english-6464,not sexist
sexism2022_english-8141,not sexist
sexism2022_english-9456,sexist
sexism2022_english-6155,not sexist
sexism2022_english-15097,not sexist
sexism2022_english-1471,not sexist
sexism2022_english-10418,not sexist
sexism2022_english-8875,not sexist
sexism2022_english-14355,not sexist
sexism2022_english-9424,not sexist
sexism2022_english-7023,sexist
sexism2022_english-8480,not sexist
sexism2022_english-492,not sexist
sexism2022_english-16784,not sexist
sexism2022_english-397,not sexist
sexism2022_english-10557,not sexist
sexism2022_english-17207,not sexist
sexism2022_english-2482,not sexist
sexism2022_english-3837,not sexist
sexism2022_english-15571,not sexist
sexism2022_english-18505,sexist
sexism2022_english-8925,not sexist
sexism2022_english-6446,not sexist
sexism2022_english-433,not sexist
sexism2022_english-14688,not sexist
sexism2022_english-7639,not sexist
sexism2022_english-14206,not sexist
sexism2022_english-13225,not sexist
sexism2022_english-3276,not sexist
sexism2022_english-7960,not sexist
sexism2022_english-11982,not sexist
sexism2022_english-3949,not sexist
sexism2022_english-19851,not sexist
sexism2022_english-17998,not sexist
sexism2022_english-17089,not sexist
sexism2022_english-14604,not sexist
sexism2022_english-16830,sexist
sexism2022_english-6509,not sexist
sexism2022_english-2102,not sexist
sexism2022_english-15250,sexist
sexism2022_english-15740,sexist
sexism2022_english-565,sexist
sexism2022_english-9843,not sexist
sexism2022_english-7791,sexist
sexism2022_english-4992,not sexist
sexism2022_english-12337,not sexist
sexism2022_english-16792,not sexist
sexism2022_english-17668,not sexist
sexism2022_english-14565,sexist
sexism2022_english-10010,sexist
sexism2022_english-5223,not sexist
sexism2022_english-10882,not sexist
sexism2022_english-10763,sexist
sexism2022_english-16463,not sexist
sexism2022_english-7258,sexist
sexism2022_english-7649,not sexist
sexism2022_english-5236,not sexist
sexism2022_english-19604,not sexist
sexism2022_english-3484,not sexist
sexism2022_english-16565,not sexist
sexism2022_english-14447,not sexist
sexism2022_english-4549,not sexist
sexism2022_english-16175,not sexist
sexism2022_english-19041,not sexist
sexism2022_english-18828,not sexist
sexism2022_english-327,not sexist
sexism2022_english-2892,not sexist
sexism2022_english-12307,sexist
sexism2022_english-3735,not sexist
sexism2022_english-3364,sexist
sexism2022_english-13232,not sexist
sexism2022_english-19961,not sexist
sexism2022_english-5680,not sexist
sexism2022_english-11107,sexist
sexism2022_english-10221,not sexist
sexism2022_english-8847,not sexist
sexism2022_english-3302,not sexist
sexism2022_english-5268,not sexist
sexism2022_english-12081,not sexist
sexism2022_english-4991,not sexist
sexism2022_english-536,sexist
sexism2022_english-11285,sexist
sexism2022_english-12910,sexist
sexism2022_english-19920,not sexist
sexism2022_english-9583,sexist
sexism2022_english-2469,sexist
sexism2022_english-7420,not sexist
sexism2022_english-12063,not sexist
sexism2022_english-6455,not sexist
sexism2022_english-7811,sexist
sexism2022_english-19187,sexist
sexism2022_english-19355,not sexist
sexism2022_english-15316,sexist
sexism2022_english-5527,sexist
sexism2022_english-9162,not sexist
sexism2022_english-18076,sexist
sexism2022_english-14161,sexist
sexism2022_english-7956,not sexist
sexism2022_english-3787,not sexist
sexism2022_english-14435,not sexist
sexism2022_english-12766,not sexist
sexism2022_english-18706,sexist
sexism2022_english-13854,not sexist
sexism2022_english-16806,sexist
sexism2022_english-9556,sexist
sexism2022_english-17016,not sexist
sexism2022_english-17659,sexist
sexism2022_english-1618,sexist
sexism2022_english-4129,not sexist
sexism2022_english-12284,not sexist
sexism2022_english-11080,not sexist
sexism2022_english-839,not sexist
sexism2022_english-9289,not sexist
sexism2022_english-19613,not sexist
sexism2022_english-4325,not sexist
sexism2022_english-8924,not sexist
sexism2022_english-1454,not sexist
sexism2022_english-5723,not sexist
sexism2022_english-12975,not sexist
sexism2022_english-14283,not sexist
sexism2022_english-10306,not sexist
sexism2022_english-18000,not sexist
sexism2022_english-19930,not sexist
sexism2022_english-4561,not sexist
sexism2022_english-10108,sexist
sexism2022_english-3169,sexist
sexism2022_english-15367,not sexist
sexism2022_english-1941,not sexist
sexism2022_english-6468,not sexist
sexism2022_english-9203,not sexist
sexism2022_english-10678,sexist
sexism2022_english-9592,not sexist
sexism2022_english-4415,not sexist
sexism2022_english-17252,not sexist
sexism2022_english-10240,not sexist
sexism2022_english-17936,not sexist
sexism2022_english-16420,not sexist
sexism2022_english-15057,not sexist
sexism2022_english-1076,not sexist
sexism2022_english-7293,not sexist
sexism2022_english-2456,not sexist
sexism2022_english-4059,not sexist
sexism2022_english-9478,not sexist
sexism2022_english-4261,not sexist
sexism2022_english-6330,not sexist
sexism2022_english-5824,not sexist
sexism2022_english-725,not sexist
sexism2022_english-3457,sexist
sexism2022_english-10187,not sexist
sexism2022_english-16593,not sexist
sexism2022_english-17222,not sexist
sexism2022_english-18399,not sexist
sexism2022_english-8976,not sexist
sexism2022_english-13857,not sexist
sexism2022_english-17756,not sexist
sexism2022_english-8796,not sexist
sexism2022_english-4521,not sexist
sexism2022_english-10816,not sexist
sexism2022_english-11479,not sexist
sexism2022_english-11828,not sexist
sexism2022_english-3663,not sexist
sexism2022_english-34,not sexist
sexism2022_english-10123,not sexist
sexism2022_english-219,not sexist
sexism2022_english-13306,sexist
sexism2022_english-12429,sexist
sexism2022_english-15943,not sexist
sexism2022_english-8101,not sexist
sexism2022_english-14432,sexist
sexism2022_english-4178,not sexist
sexism2022_english-8538,sexist
sexism2022_english-19762,sexist
sexism2022_english-4418,not sexist
sexism2022_english-9670,sexist
sexism2022_english-3836,not sexist
sexism2022_english-4504,not sexist
sexism2022_english-1280,not sexist
sexism2022_english-3271,not sexist
sexism2022_english-5641,not sexist
sexism2022_english-7484,not sexist
sexism2022_english-8890,sexist
sexism2022_english-7707,not sexist
sexism2022_english-6500,not sexist
sexism2022_english-13547,not sexist
sexism2022_english-11467,not sexist
sexism2022_english-8093,not sexist
sexism2022_english-17392,sexist
sexism2022_english-13298,not sexist
sexism2022_english-387,not sexist
sexism2022_english-13959,sexist
sexism2022_english-18320,not sexist
sexism2022_english-15799,sexist
sexism2022_english-790,not sexist
sexism2022_english-7948,sexist
sexism2022_english-11287,sexist
sexism2022_english-19726,not sexist
sexism2022_english-4978,not sexist
sexism2022_english-2200,sexist
sexism2022_english-47,not sexist
sexism2022_english-6885,not sexist
sexism2022_english-10737,not sexist
sexism2022_english-1419,not sexist
sexism2022_english-10303,not sexist
sexism2022_english-1363,not sexist
sexism2022_english-3254,not sexist
sexism2022_english-18485,not sexist
sexism2022_english-6350,not sexist
sexism2022_english-13135,not sexist
sexism2022_english-12881,not sexist
sexism2022_english-14839,not sexist
sexism2022_english-2635,not sexist
sexism2022_english-60,not sexist
sexism2022_english-17866,sexist
sexism2022_english-1810,sexist
sexism2022_english-19151,not sexist
sexism2022_english-13722,sexist
sexism2022_english-19261,not sexist
sexism2022_english-8266,not sexist
sexism2022_english-4279,sexist
sexism2022_english-5446,sexist
sexism2022_english-19631,not sexist
sexism2022_english-1505,not sexist
sexism2022_english-6058,not sexist
sexism2022_english-3220,not sexist
sexism2022_english-16107,not sexist
sexism2022_english-19326,not sexist
sexism2022_english-7668,not sexist
sexism2022_english-11955,not sexist
sexism2022_english-9413,not sexist
sexism2022_english-12636,sexist
sexism2022_english-982,sexist
sexism2022_english-19359,not sexist
sexism2022_english-6344,not sexist
sexism2022_english-13471,not sexist
sexism2022_english-3285,sexist
sexism2022_english-17465,not sexist
sexism2022_english-3602,sexist
sexism2022_english-16468,not sexist
sexism2022_english-5722,not sexist
sexism2022_english-2471,sexist
sexism2022_english-2221,sexist
sexism2022_english-18639,sexist
sexism2022_english-1909,not sexist
sexism2022_english-3828,not sexist
sexism2022_english-13025,not sexist
sexism2022_english-19361,not sexist
sexism2022_english-8039,not sexist
sexism2022_english-6384,not sexist
sexism2022_english-19652,not sexist
sexism2022_english-19708,sexist
sexism2022_english-1311,sexist
sexism2022_english-14682,sexist
sexism2022_english-7059,not sexist
sexism2022_english-5705,not sexist
sexism2022_english-11453,not sexist
sexism2022_english-11611,not sexist
sexism2022_english-19191,not sexist
sexism2022_english-10809,not sexist
sexism2022_english-1054,not sexist
sexism2022_english-12798,not sexist
sexism2022_english-12082,not sexist
sexism2022_english-2678,sexist
sexism2022_english-16295,not sexist
sexism2022_english-506,not sexist
sexism2022_english-4292,sexist
