text,label
* How could Normie's cope with knowing that Chad could literally fuck their girl any time he wants without no effort? They must be great at mental gymnastics.,1.1 threats of harm
* I bet you see Normie's sweet little bobby riding out of her tight pussy. A big man's cock making her moan out loud....,1.1 threats of harm
* I'm gonna go out on a limb and say that he has a few of them on his person all the time. I assume that he doesn't let these guys anywhere near him.,1.1 threats of harm
"* She said ""chad is an animal""",1.1 threats of harm
* She's a dumb bitch. She's going to go back to Chad now. Chad's gonna have her. Now.,1.1 threats of harm
* He should have let her do a better job of it.,1.1 threats of harm
* Is there any way to make a vagina out of a pen? I have no idea...,1.1 threats of harm
"* She just had this big ol' ass of an ape's penis in her mouth. I'm not going to lie, it wasn't the most pleasant thing I've ever seen.",1.1 threats of harm
* You're literally not gonna get me to believe that this was a legit sex tape.,1.1 threats of harm
"* Look, I'm not saying I've seen an actual sex tape, but if Chad's actually got some",1.1 threats of harm
"* I never knew there were so many ways to not ""get laid"" as a woman.",1.1 threats of harm
* I feel ya there mate.,1.1 threats of harm
"* What a pity that she was a ""girl"" and didn't make it.",1.1 threats of harm
* Why would they pay for that when they could have their way with a real woman for a fraction of the cost and risk.,1.1 threats of harm
* Wow. You can't even pay me enough to get laid in this town.,1.1 threats of harm
* I don't know if I would really want to be part of a group that did that sort of thing.,1.1 threats of harm
* I'm thinking he's gay.,1.1 threats of harm
* I hate to say it but that's the way the world goes sometimes.,1.1 threats of harm
"* I wonder if there are any of the ""other"" races in there.",1.1 threats of harm
"* So you're telling me, you don't like those who don't know how to take care of themselves. Because my women take care of themselves.",1.1 threats of harm
"* I can see one of them with an ""I hate him"" sign on their forehead.",1.1 threats of harm
"* ""He had no idea how to take care of her. I knew I had to teach him how.""",1.1 threats of harm
"* ""We all had to do things that would probably be illegal in some places. It was so humiliating.""",1.1 threats of harm
* They are such good girlfriends...,1.1 threats of harm
"* We could just take care of these two bitches ourselves, but someone is going to have to take care of that bitch-ass Chad at some point.",1.1 threats of harm
* We need a babysitter to take care of the kids.,1.1 threats of harm
* We'll all have to have therapy to deal with this shit.,1.1 threats of harm
* They need to go on a date with each other.,1.1 threats of harm
* We are so close. So very close. Today was,1.1 threats of harm
* I'd literally give up being a normal man just so I could be a chad's dad.....,1.1 threats of harm
* I'd be honored to have this man's baby.,1.1 threats of harm
"* Do you think this man could teach his kid's about the world? No, this dad would probably beat them with a switch too teach them right from wrong.",1.1 threats of harm
"* This man would have a real fucking problem raising his kid in such a world,",1.1 threats of harm
* I hope this chick has a fun story to tell.,1.1 threats of harm
* They do make great bait though.,1.1 threats of harm
* What kind of weirdos can't recognize a real bear when they see it? I'm not really sure what they were doing in the zoo in the first place.,1.1 threats of harm
"* It literally takes a bear to know a bear. They know their prey well. Not a lot of people can identify a bear, even if they are used to seeing them.",1.1 threats of harm
"* This one is too funny, you might actually be lucky one day to witness it. That's why I'm glad that the bear is very protective of its cubs.",1.1 threats of harm
"* I'm a bit worried, how many lions are you allowed to have in that zoo if a bear is in there.",1.1 threats of harm
"* I was pretty confident that the zoo was safe, now I'm not so sure.",1.1 threats of harm
* I'm not sure if I want to see the end of that bear cub.,1.1 threats of harm
* It's sad enough to let a bear,1.1 threats of harm
"* I wonder why that is, are they just looking for men with a cock just like every other woman?",1.1 threats of harm
* Is it even ok to have a sex drive when your man is such a fucking pervert? He had to take that cock and shove it inside his girlfriend just so that he could rape her mentally?,1.1 threats of harm
"* There's a little girl in there, no way a woman can take that.",1.1 threats of harm
* He's got to be one of the most overcompensating males I've ever seen. His girlfriend is the only person that can't be fucking with him. This is just one level deeper,1.1 threats of harm
* I can't even believe Normie's girlfriend is letting this man into her life.,1.1 threats of harm
* I would have taken care of that. Fuck you.,1.1 threats of harm
* Don't you dare give me that garbage about you would have taken care of it. You are weak and you're pathetic,1.1 threats of harm
* They took away my manhood as he had a sex with Normie's girl and you think you could have fought him,1.1 threats of harm
* I'm thinking the next time Normie's gets a dildo they will give Chad one and make him wear it in his mouth for an hour.....,1.1 threats of harm
* I've got a theory if you were to put a dildo in the girls ass and she doesn't get off your dildo in 30 seconds she's fucked her mom.,1.1 threats of harm
* A man being treated by a group or class of women the way Chad is treated is raped by those women.,1.1 threats of harm
* Just watch Normie and then I'l be able to tell you how to cope with the way Chad treats their mom. He's literally being raped by all of them.,1.1 threats of harm
* Why aren't they hitting him too when he tells them he loves them?!?,1.1 threats of harm
"* What's with the ""you're so not my type"" crap?",1.1 threats of harm
* They have a daughter but aren't really interested in her. They just want to be fucked.,1.1 threats of harm
* I can't,1.1 threats of harm
* That girl is going to break her back and have to wear a corset.,1.1 threats of harm
"* If I see that girl after this I'll beat her so hard to death with sticks. I'm gonna make a special one of them, not a normal one. I'll sharpen the sticks real good.",1.1 threats of harm
* And then I'll stick a gun in her mouth and threaten to blow her brains out if she doesn't write me an apology.,1.1 threats of harm
"* You can bet that when he wakes up he'll be on his phone for a while, probably to his friends to confirm that he is a fucking loser, or to find out when he's next going to be on TV to talk about what an unfit person he is.",1.1 threats of harm
"* Did he tell the story to that girl at the coffee shop? I bet he told her how he could kill her, and that he loved to fuck girls after he hurt them.",1.1 threats of harm
